Site4,Date,Source,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow/Ice Depth
KSFO,1987-04-03,NCDC-EstDew-EstWind,65,51,58,7,0,,0,0
KSFO,1987-04-04,NCDC-EstDew-EstWind,61,50,55.5,9.5,0,,0,0
KSFO,1987-04-05,NCDC-EstDew-EstWind,61,50,55.5,9.5,0,,0,0
KSFO,1987-04-06,NCDC-EstDew-EstWind,64,49,56.5,8.5,0,,0,0
KSFO,1987-04-07,NCDC-EstDew-EstWind,67,48,57.5,7.5,0,,0,0
KSFO,1987-04-08,NCDC-EstDew-EstWind,72,48,60,5,0,,0,0
KSFO,1987-04-09,NCDC-EstDew-EstWind,77,48,62.5,2.5,0,,0,0
KSFO,1987-04-10,NCDC-EstDew-EstWind,64,50,57,8,0,,0,0
KSFO,1987-04-11,NCDC-EstDew-EstWind,64,50,57,8,0,,0,0
KSFO,1987-04-12,NCDC-EstDew-EstWind,72,45,58.5,6.5,0,,0,0
KSFO,1987-04-13,NCDC-EstDew-EstWind,76,47,61.5,3.5,0,,0,0
KSFO,1987-04-14,NCDC-EstDew-EstWind,74,48,61,4,0,,0,0
KSFO,1987-04-15,NCDC-EstDew-EstWind,81,46,63.5,1.5,0,,0,0
KSFO,1987-04-16,NCDC-EstDew-EstWind,77,49,63,2,0,,0,0
KSFO,1987-04-17,NCDC-EstDew-EstWind,60,51,55.5,9.5,0,,0,0
KSFO,1987-04-18,NCDC-EstDew-EstWind,60,48,54,11,0,,0,0
KSFO,1987-04-19,NCDC-EstDew-EstWind,70,52,61,4,0,,0,0
KSFO,1987-04-20,NCDC-EstDew-EstWind,79,48,63.5,1.5,0,,0,0
KSFO,1987-04-21,NCDC-EstDew-EstWind,84,53,68.5,0,3.5,,0,0
KSFO,1987-04-22,NCDC-EstDew-EstWind,75,50,62.5,2.5,0,,0,0
KSFO,1987-04-23,NCDC-EstDew-EstWind,64,49,56.5,8.5,0,,0,0
KSFO,1987-04-24,NCDC-EstDew-EstWind,69,50,59.5,5.5,0,,0,0
KSFO,1987-04-25,NCDC-EstDew-EstWind,74,47,60.5,4.5,0,,0,0
KSFO,1987-04-26,NCDC-EstDew-EstWind,64,50,57,8,0,,0,0
KSFO,1987-04-27,NCDC-EstDew-EstWind,69,48,58.5,6.5,0,,0,0
KSFO,1987-04-28,NCDC-EstDew-EstWind,64,51,57.5,7.5,0,,0,0
KSFO,1987-04-29,NCDC-EstDew-EstWind,66,49,57.5,7.5,0,,0,0
KSFO,1987-04-30,NCDC-EstDew-EstWind,65,54,59.5,5.5,0,,0,0
KSFO,1987-05-01,NCDC-EstDew-EstWind,63,53,58,7,0,,0,0
KSFO,1987-05-02,NCDC-EstDew-EstWind,65,51,58,7,0,,0,0
KSFO,1987-05-03,NCDC-EstDew-EstWind,75,50,62.5,2.5,0,,0,0
KSFO,1987-05-04,NCDC-EstDew-EstWind,79,50,64.5,0.5,0,,0,0
KSFO,1987-05-05,NCDC-EstDew-EstWind,91,54,72.5,0,7.5,,0,0
KSFO,1987-05-06,NCDC-EstDew-EstWind,85,55,70,0,5,,0,0
KSFO,1987-05-07,NCDC-EstDew-EstWind,87,55,71,0,6,,0,0
KSFO,1987-05-08,NCDC-EstDew-EstWind,68,54,61,4,0,,0,0
KSFO,1987-05-09,NCDC-EstDew-EstWind,69,54,61.5,3.5,0,,0,0
KSFO,1987-05-10,NCDC-EstDew-EstWind,70,52,61,4,0,,0,0
KSFO,1987-05-11,NCDC-EstDew-EstWind,71,52,61.5,3.5,0,,0,0
KSFO,1987-05-12,NCDC-EstDew-EstWind,78,53,65.5,0,0.5,,0,0
KSFO,1987-05-13,NCDC-EstDew-EstWind,83,55,69,0,4,,0,0
KSFO,1987-05-14,NCDC-EstDew-EstWind,81,58,69.5,0,4.5,,0,0
KSFO,1987-05-15,NCDC-EstDew-EstWind,69,55,62,3,0,,0,0
KSFO,1987-05-16,NCDC-EstDew-EstWind,61,54,57.5,7.5,0,,0,0
KSFO,1987-05-17,NCDC-EstDew-EstWind,67,54,60.5,4.5,0,,0,0
KSFO,1987-05-18,NCDC-EstDew-EstWind,64,53,58.5,6.5,0,,0,0
KSFO,1987-05-19,NCDC-EstDew-EstWind,67,52,59.5,5.5,0,,0,0
KSFO,1987-05-20,NCDC-EstDew-EstWind,68,54,61,4,0,,0,0
KSFO,1987-05-21,NCDC-EstDew-EstWind,63,52,57.5,7.5,0,,0,0
KSFO,1987-05-22,NCDC-EstDew-EstWind,67,51,59,6,0,,0,0
KSFO,1987-05-23,NCDC-EstDew-EstWind,63,50,56.5,8.5,0,,0,0
KSFO,1987-05-24,NCDC-EstDew-EstWind,61,54,57.5,7.5,0,,0,0
KSFO,1987-05-25,NCDC-EstDew-EstWind,62,53,57.5,7.5,0,,0,0
KSFO,1987-05-26,NCDC-EstDew-EstWind,62,53,57.5,7.5,0,,0,0
KSFO,1987-05-27,NCDC-EstDew-EstWind,62,52,57,8,0,,0,0
KSFO,1987-05-28,NCDC-EstDew-EstWind,69,51,60,5,0,,0,0
KSFO,1987-05-29,NCDC-EstDew-EstWind,63,53,58,7,0,,0,0
KSFO,1987-05-30,NCDC-EstDew-EstWind,69,54,61.5,3.5,0,,0,0
KSFO,1987-05-31,NCDC-EstDew-EstWind,68,54,61,4,0,,0,0
KSFO,1987-06-01,NCDC-EstDew-EstWind,83,52,67.5,0,2.5,,0,0
KSFO,1987-06-02,NCDC-EstDew-EstWind,93,59,76,0,11,,0,0
KSFO,1987-06-03,NCDC-EstDew-EstWind,74,55,64.5,0.5,0,,0,0
KSFO,1987-06-04,NCDC-EstDew-EstWind,72,57,64.5,0.5,0,,0,0
KSFO,1987-06-05,NCDC-EstDew-EstWind,67,55,61,4,0,,0,0
KSFO,1987-06-06,NCDC-EstDew-EstWind,67,53,60,5,0,,0,0
KSFO,1987-06-07,NCDC-EstDew-EstWind,67,53,60,5,0,,0,0
KSFO,1987-06-08,NCDC-EstDew-EstWind,65,54,59.5,5.5,0,,0,0
KSFO,1987-06-09,NCDC-EstDew-EstWind,73,54,63.5,1.5,0,,0,0
KSFO,1987-06-10,NCDC-EstDew-EstWind,70,53,61.5,3.5,0,,0,0
KSFO,1987-06-11,NCDC-EstDew-EstWind,73,52,62.5,2.5,0,,0,0
KSFO,1987-06-12,NCDC-EstDew-EstWind,76,50,63,2,0,,0,0
KSFO,1987-06-13,NCDC-EstDew-EstWind,73,53,63,2,0,,0,0
KSFO,1987-06-14,NCDC-EstDew-EstWind,69,56,62.5,2.5,0,,0,0
KSFO,1987-06-15,NCDC-EstDew-EstWind,70,55,62.5,2.5,0,,0,0
KSFO,1987-06-16,NCDC-EstDew-EstWind,64,54,59,6,0,,0,0
KSFO,1987-06-17,NCDC-EstDew-EstWind,63,53,58,7,0,,0,0
KSFO,1987-06-18,NCDC-EstDew-EstWind,69,54,61.5,3.5,0,,0,0
KSFO,1987-06-19,NCDC-EstDew-EstWind,65,54,59.5,5.5,0,,0,0
KSFO,1987-06-20,NCDC-EstDew-EstWind,67,54,60.5,4.5,0,,0,0
KSFO,1987-06-21,NCDC-EstDew-EstWind,67,54,60.5,4.5,0,,0,0
KSFO,1987-06-22,NCDC-EstDew-EstWind,80,52,66,0,1,,0,0
KSFO,1987-06-23,NCDC-EstDew-EstWind,68,52,60,5,0,,0,0
KSFO,1987-06-24,NCDC-EstDew-EstWind,77,51,64,1,0,,0,0
KSFO,1987-06-25,NCDC-EstDew-EstWind,70,51,60.5,4.5,0,,0,0
KSFO,1987-06-26,NCDC-EstDew-EstWind,67,53,60,5,0,,0,0
KSFO,1987-06-27,NCDC-EstDew-EstWind,76,53,64.5,0.5,0,,0,0
KSFO,1987-06-28,NCDC-EstDew-EstWind,72,57,64.5,0.5,0,,0,0
KSFO,1987-06-29,NCDC-EstDew-EstWind,68,56,62,3,0,,0,0
KSFO,1987-06-30,NCDC-EstDew-EstWind,65,55,60,5,0,,0,0
KSFO,1987-07-01,NCDC-EstDew-EstWind,65,56,60.5,4.5,0,,0,0
KSFO,1987-07-02,NCDC-EstDew-EstWind,66,56,61,4,0,,0,0
KSFO,1987-07-03,NCDC-EstDew-EstWind,69,56,62.5,2.5,0,,0,0
KSFO,1987-07-04,NCDC-EstDew-EstWind,69,56,62.5,2.5,0,,0,0
KSFO,1987-07-05,NCDC-EstDew-EstWind,67,57,62,3,0,,0,0
KSFO,1987-07-06,NCDC-EstDew-EstWind,74,54,64,1,0,,0,0
KSFO,1987-07-07,NCDC-EstDew-EstWind,76,54,65,0,0,,0,0
KSFO,1987-07-08,NCDC-EstDew-EstWind,70,56,63,2,0,,0,0
KSFO,1987-07-09,NCDC-EstDew-EstWind,77,54,65.5,0,0.5,,0,0
KSFO,1987-07-10,NCDC-EstDew-EstWind,71,56,63.5,1.5,0,,0,0
KSFO,1987-07-11,NCDC-EstDew-EstWind,74,57,65.5,0,0.5,,0,0
KSFO,1987-07-12,NCDC-EstDew-EstWind,76,57,66.5,0,1.5,,0,0
KSFO,1987-07-13,NCDC-EstDew-EstWind,70,57,63.5,1.5,0,,0,0
KSFO,1987-07-14,NCDC-EstDew-EstWind,69,56,62.5,2.5,0,,0,0
KSFO,1987-07-15,NCDC-EstDew-EstWind,76,57,66.5,0,1.5,,0,0
KSFO,1987-07-16,NCDC-EstDew-EstWind,71,54,62.5,2.5,0,,0,0
KSFO,1987-07-17,NCDC-EstDew-EstWind,64,54,59,6,0,,0,0
KSFO,1987-07-18,NCDC-EstDew-EstWind,68,54,61,4,0,,0,0
KSFO,1987-07-19,NCDC-EstDew-EstWind,69,53,61,4,0,,0,0
KSFO,1987-07-20,NCDC-EstDew-EstWind,69,55,62,3,0,,0,0
KSFO,1987-07-21,NCDC-EstDew-EstWind,72,57,64.5,0.5,0,,0,0
KSFO,1987-07-22,NCDC-EstDew-EstWind,70,55,62.5,2.5,0,,0,0
KSFO,1987-07-23,NCDC-EstDew-EstWind,72,57,64.5,0.5,0,,0,0
KSFO,1987-07-24,NCDC-EstDew-EstWind,68,56,62,3,0,,0,0
KSFO,1987-07-25,NCDC-EstDew-EstWind,67,57,62,3,0,,0,0
KSFO,1987-07-26,NCDC-EstDew-EstWind,70,57,63.5,1.5,0,,0,0
KSFO,1987-07-27,NCDC-EstDew-EstWind,68,56,62,3,0,,0,0
KSFO,1987-07-28,NCDC-EstDew-EstWind,69,56,62.5,2.5,0,,0,0
KSFO,1987-07-29,NCDC-EstDew-EstWind,67,57,62,3,0,,0,0
KSFO,1987-07-30,NCDC-EstDew-EstWind,70,55,62.5,2.5,0,,0,0
KSFO,1987-07-31,NCDC-EstDew-EstWind,83,52,67.5,0,2.5,,0,0
KSFO,1987-08-01,NCDC-EstDew-EstWind,88,56,72,0,7,,0,0
KSFO,1987-08-02,NCDC-EstDew-EstWind,77,54,65.5,0,0.5,,0,0
KSFO,1987-08-03,NCDC-EstDew-EstWind,73,53,63,2,0,,0,0
KSFO,1987-08-04,NCDC-EstDew-EstWind,69,54,61.5,3.5,0,,0,0
KSFO,1987-08-05,NCDC-EstDew-EstWind,71,54,62.5,2.5,0,,0,0
KSFO,1987-08-06,NCDC-EstDew-EstWind,78,53,65.5,0,0.5,,0,0
KSFO,1987-08-07,NCDC-EstDew-EstWind,72,55,63.5,1.5,0,,0,0
KSFO,1987-08-08,NCDC-EstDew-EstWind,78,56,67,0,2,,0,0
KSFO,1987-08-09,NCDC-EstDew-EstWind,75,60,67.5,0,2.5,,0,0
KSFO,1987-08-10,NCDC-EstDew-EstWind,71,58,64.5,0.5,0,,0,0
KSFO,1987-08-11,NCDC-EstDew-EstWind,74,56,65,0,0,,0,0
KSFO,1987-08-12,NCDC-EstDew-EstWind,74,58,66,0,1,,0,0
KSFO,1987-08-13,NCDC-EstDew-EstWind,70,57,63.5,1.5,0,,0,0
KSFO,1987-08-14,NCDC-EstDew-EstWind,63,58,60.5,4.5,0,,0,0
KSFO,1987-08-15,NCDC-EstDew-EstWind,76,56,66,0,1,,0,0
KSFO,1987-08-16,NCDC-EstDew-EstWind,75,55,65,0,0,,0,0
KSFO,1987-08-17,NCDC-EstDew-EstWind,74,55,64.5,0.5,0,,0,0
KSFO,1987-08-18,NCDC-EstDew-EstWind,73,56,64.5,0.5,0,,0,0
KSFO,1987-08-19,NCDC-EstDew-EstWind,73,58,65.5,0,0.5,,0,0
KSFO,1987-08-20,NCDC-EstDew-EstWind,71,57,64,1,0,,0,0
KSFO,1987-08-21,NCDC-EstDew-EstWind,72,55,63.5,1.5,0,,0,0
KSFO,1987-08-22,NCDC-EstDew-EstWind,74,57,65.5,0,0.5,,0,0
KSFO,1987-08-23,NCDC-EstDew-EstWind,71,57,64,1,0,,0,0
KSFO,1987-08-24,NCDC-EstDew-EstWind,73,58,65.5,0,0.5,,0,0
KSFO,1987-08-25,NCDC-EstDew-EstWind,78,58,68,0,3,,0,0
KSFO,1987-08-26,NCDC-EstDew-EstWind,75,58,66.5,0,1.5,,0,0
KSFO,1987-08-27,NCDC-EstDew-EstWind,73,57,65,0,0,,0,0
KSFO,1987-08-28,NCDC-EstDew-EstWind,74,56,65,0,0,,0,0
KSFO,1987-08-29,NCDC-EstDew-EstWind,75,55,65,0,0,,0,0
KSFO,1987-08-30,NCDC-EstDew-EstWind,75,56,65.5,0,0.5,,0,0
KSFO,1987-08-31,NCDC-EstDew-EstWind,73,59,66,0,1,,0,0
KSFO,1987-09-01,NCDC-EstDew-EstWind,73,59,66,0,1,,0,0
KSFO,1987-09-02,NCDC-EstDew-EstWind,77,57,67,0,2,,0,0
KSFO,1987-09-03,NCDC-EstDew-EstWind,73,56,64.5,0.5,0,,0,0
KSFO,1987-09-04,NCDC-EstDew-EstWind,71,55,63,2,0,,0,0
KSFO,1987-09-05,NCDC-EstDew-EstWind,72,58,65,0,0,,0,0
KSFO,1987-09-06,NCDC-EstDew-EstWind,73,60,66.5,0,1.5,,0,0
KSFO,1987-09-07,NCDC-EstDew-EstWind,73,57,65,0,0,,0,0
KSFO,1987-09-08,NCDC-EstDew-EstWind,83,56,69.5,0,4.5,,0,0
KSFO,1987-09-09,NCDC-EstDew-EstWind,70,57,63.5,1.5,0,,0,0
KSFO,1987-09-10,NCDC-EstDew-EstWind,69,60,64.5,0.5,0,,0,0
KSFO,1987-09-11,NCDC-EstDew-EstWind,70,59,64.5,0.5,0,,0,0
KSFO,1987-09-12,NCDC-EstDew-EstWind,67,58,62.5,2.5,0,,0,0
KSFO,1987-09-13,NCDC-EstDew-EstWind,63,59,61,4,0,,0,0
KSFO,1987-09-14,NCDC-EstDew-EstWind,70,58,64,1,0,,0,0
KSFO,1987-09-15,NCDC-EstDew-EstWind,75,55,65,0,0,,0,0
KSFO,1987-09-16,NCDC-EstDew-EstWind,84,53,68.5,0,3.5,,0,0
KSFO,1987-09-17,NCDC-EstDew-EstWind,73,54,63.5,1.5,0,,0,0
KSFO,1987-09-18,NCDC-EstDew-EstWind,71,53,62,3,0,,0,0
KSFO,1987-09-19,NCDC-EstDew-EstWind,74,52,63,2,0,,0,0
KSFO,1987-09-20,NCDC-EstDew-EstWind,77,52,64.5,0.5,0,,0,0
KSFO,1987-09-21,NCDC-EstDew-EstWind,73,52,62.5,2.5,0,,0,0
KSFO,1987-09-22,NCDC-EstDew-EstWind,69,54,61.5,3.5,0,,0,0
KSFO,1987-09-23,NCDC-EstDew-EstWind,65,56,60.5,4.5,0,,0,0
KSFO,1987-09-24,NCDC-EstDew-EstWind,70,56,63,2,0,,0,0
KSFO,1987-09-25,NCDC-EstDew-EstWind,67,56,61.5,3.5,0,,0,0
KSFO,1987-09-26,NCDC-EstDew-EstWind,75,53,64,1,0,,0,0
KSFO,1987-09-27,NCDC-EstDew-EstWind,83,52,67.5,0,2.5,,0,0
KSFO,1987-09-28,NCDC-EstDew-EstWind,72,52,62,3,0,,0,0
KSFO,1987-09-29,NCDC-EstDew-EstWind,70,53,61.5,3.5,0,,0,0
KSFO,1987-09-30,NCDC-EstDew-EstWind,68,55,61.5,3.5,0,,0,0
KSFO,1987-10-01,NCDC-EstDew-EstWind,64,53,58.5,6.5,0,,0,
KSFO,1987-10-02,NCDC-EstDew-EstWind,71,53,62,3,0,,0,
KSFO,1987-10-03,NCDC-EstDew-EstWind,80,53,66.5,0,1.5,,0,
KSFO,1987-10-04,NCDC-EstDew-EstWind,95,54,74.5,0,9.5,,0,
KSFO,1987-10-05,NCDC-EstDew-EstWind,99,61,80,0,15,,0,
KSFO,1987-10-06,NCDC-EstDew-EstWind,87,60,73.5,0,8.5,,0,
KSFO,1987-10-07,NCDC-EstDew-EstWind,71,58,64.5,0.5,0,,0,
KSFO,1987-10-08,NCDC-EstDew-EstWind,67,57,62,3,0,,0,
KSFO,1987-10-09,NCDC-EstDew-EstWind,66,57,61.5,3.5,0,,0,
KSFO,1987-10-10,NCDC-EstDew-EstWind,69,55,62,3,0,,0,
KSFO,1987-10-11,NCDC-EstDew-EstWind,71,53,62,3,0,,0,
KSFO,1987-10-12,NCDC-EstDew-EstWind,68,57,62.5,2.5,0,,0,
KSFO,1987-10-13,NCDC-EstDew-EstWind,66,54,60,5,0,,0,
KSFO,1987-10-14,NCDC-EstDew-EstWind,68,52,60,5,0,,0,
KSFO,1987-10-15,NCDC-EstDew-EstWind,70,53,61.5,3.5,0,,0,
KSFO,1987-10-16,NCDC-EstDew-EstWind,67,53,60,5,0,,0,
KSFO,1987-10-17,NCDC-EstDew-EstWind,77,51,64,1,0,,0,
KSFO,1987-10-18,NCDC-EstDew-EstWind,74,51,62.5,2.5,0,,0,
KSFO,1987-10-19,NCDC-EstDew-EstWind,67,51,59,6,0,,0,
KSFO,1987-10-20,NCDC-EstDew-EstWind,69,53,61,4,0,,0,
KSFO,1987-10-21,NCDC-EstDew-EstWind,72,54,63,2,0,,0,
KSFO,1987-10-22,NCDC-EstDew-EstWind,69,60,64.5,0.5,0,,0,
KSFO,1987-10-23,NCDC-EstDew-EstWind,68,57,62.5,2.5,0,,0,
KSFO,1987-10-24,NCDC-EstDew-EstWind,73,54,63.5,1.5,0,,0,
KSFO,1987-10-25,NCDC-EstDew-EstWind,78,55,66.5,0,1.5,,0,
KSFO,1987-10-26,NCDC-EstDew-EstWind,80,54,67,0,2,,0,
KSFO,1987-10-27,NCDC-EstDew-EstWind,74,61,67.5,0,2.5,,0,
KSFO,1987-10-28,NCDC-EstDew-EstWind,67,60,63.5,1.5,0,,0,
KSFO,1987-10-29,NCDC-EstDew-EstWind,68,55,61.5,3.5,0,,0,
KSFO,1987-10-30,NCDC-EstDew-EstWind,69,51,60,5,0,,0,
KSFO,1987-10-31,NCDC-EstDew-EstWind,69,57,63,2,0,,0,
KSFO,1987-11-01,NCDC-EstDew-EstWind,64,56,60,5,0,,0,
KSFO,1987-11-02,NCDC-EstDew-EstWind,62,53,57.5,7.5,0,,0,
KSFO,1987-11-03,NCDC-EstDew-EstWind,68,49,58.5,6.5,0,,0,
KSFO,1987-11-04,NCDC-EstDew-EstWind,70,50,60,5,0,,0,
KSFO,1987-11-05,NCDC-EstDew-EstWind,67,54,60.5,4.5,0,,0,
KSFO,1987-11-06,NCDC-EstDew-EstWind,67,56,61.5,3.5,0,,0,
KSFO,1987-11-07,NCDC-EstDew-EstWind,68,54,61,4,0,,0,
KSFO,1987-11-08,NCDC-EstDew-EstWind,70,50,60,5,0,,0,
KSFO,1987-11-09,NCDC-EstDew-EstWind,67,54,60.5,4.5,0,,0,
KSFO,1987-11-10,NCDC-EstDew-EstWind,67,50,58.5,6.5,0,,0,
KSFO,1987-11-11,NCDC-EstDew-EstWind,72,49,60.5,4.5,0,,0,
KSFO,1987-11-12,NCDC-EstDew-EstWind,66,51,58.5,6.5,0,,0,
KSFO,1987-11-13,NCDC-EstDew-EstWind,64,54,59,6,0,,0,
KSFO,1987-11-14,NCDC-EstDew-EstWind,62,48,55,10,0,,0,
KSFO,1987-11-15,NCDC-EstDew-EstWind,63,44,53.5,11.5,0,,0,
KSFO,1987-11-16,NCDC-EstDew-EstWind,61,53,57,8,0,,0,
KSFO,1987-11-17,NCDC-EstDew-EstWind,64,55,59.5,5.5,0,,0,
KSFO,1987-11-18,NCDC-EstDew-EstWind,65,54,59.5,5.5,0,,0,
KSFO,1987-11-19,NCDC-EstDew-EstWind,66,52,59,6,0,,0,
KSFO,1987-11-20,NCDC-EstDew-EstWind,61,54,57.5,7.5,0,,0,
KSFO,1987-11-21,NCDC-EstDew-EstWind,60,47,53.5,11.5,0,,0,
KSFO,1987-11-22,NCDC-EstDew-EstWind,61,44,52.5,12.5,0,,0,
KSFO,1987-11-23,NCDC-EstDew-EstWind,62,45,53.5,11.5,0,,0,
KSFO,1987-11-24,NCDC-EstDew-EstWind,63,46,54.5,10.5,0,,0,
KSFO,1987-11-25,NCDC-EstDew-EstWind,61,47,54,11,0,,0,
KSFO,1987-11-26,NCDC-EstDew-EstWind,62,42,52,13,0,,0,
KSFO,1987-11-27,NCDC-EstDew-EstWind,57,41,49,16,0,,0,
KSFO,1987-11-28,NCDC-EstDew-EstWind,60,48,54,11,0,,0,
KSFO,1987-11-29,NCDC-EstDew-EstWind,59,50,54.5,10.5,0,,0,
KSFO,1987-11-30,NCDC-EstDew-EstWind,58,50,54,11,0,,0,
KSFO,1987-12-01,NCDC-EstDew-EstWind,64,54,59,6,0,,0,
KSFO,1987-12-02,NCDC-EstDew-EstWind,63,58,60.5,4.5,0,,0,
KSFO,1987-12-03,NCDC-EstDew-EstWind,66,56,61,4,0,,0,
KSFO,1987-12-04,NCDC-EstDew-EstWind,59,52,55.5,9.5,0,,0,
KSFO,1987-12-05,NCDC-EstDew-EstWind,60,52,56,9,0,,0,
KSFO,1987-12-06,NCDC-EstDew-EstWind,62,53,57.5,7.5,0,,0,
KSFO,1987-12-07,NCDC-EstDew-EstWind,58,46,52,13,0,,0,
KSFO,1987-12-08,NCDC-EstDew-EstWind,57,51,54,11,0,,0,
KSFO,1987-12-09,NCDC-EstDew-EstWind,63,55,59,6,0,,0,
KSFO,1987-12-10,NCDC-EstDew-EstWind,62,50,56,9,0,,0,
KSFO,1987-12-11,NCDC-EstDew-EstWind,60,47,53.5,11.5,0,,0,
KSFO,1987-12-12,NCDC-EstDew-EstWind,55,45,50,15,0,,0,
KSFO,1987-12-13,NCDC-EstDew-EstWind,52,46,49,16,0,,0,
KSFO,1987-12-14,NCDC-EstDew-EstWind,51,41,46,19,0,,0,
KSFO,1987-12-15,NCDC-EstDew-EstWind,51,41,46,19,0,,0,
KSFO,1987-12-16,NCDC-EstDew-EstWind,53,46,49.5,15.5,0,,0,
KSFO,1987-12-17,NCDC-EstDew-EstWind,56,42,49,16,0,,0,
KSFO,1987-12-18,NCDC-EstDew-EstWind,54,40,47,18,0,,0,
KSFO,1987-12-19,NCDC-EstDew-EstWind,59,43,51,14,0,,0,
KSFO,1987-12-20,NCDC-EstDew-EstWind,54,39,46.5,18.5,0,,0,
KSFO,1987-12-21,NCDC-EstDew-EstWind,53,42,47.5,17.5,0,,0,
KSFO,1987-12-22,NCDC-EstDew-EstWind,55,43,49,16,0,,0,
KSFO,1987-12-23,NCDC-EstDew-EstWind,53,38,45.5,19.5,0,,0,
KSFO,1987-12-24,NCDC-EstDew-EstWind,50,41,45.5,19.5,0,,0,
KSFO,1987-12-25,NCDC-EstDew-EstWind,56,36,46,19,0,,0,
KSFO,1987-12-26,NCDC-EstDew-EstWind,50,37,43.5,21.5,0,,0,
KSFO,1987-12-27,NCDC-EstDew-EstWind,51,45,48,17,0,,0,
KSFO,1987-12-28,NCDC-EstDew-EstWind,54,43,48.5,16.5,0,,0,
KSFO,1987-12-29,NCDC-EstDew-EstWind,50,41,45.5,19.5,0,,0,
KSFO,1987-12-30,NCDC-EstDew-EstWind,50,37,43.5,21.5,0,,0,
KSFO,1987-12-31,NCDC-EstDew-EstWind,49,37,43,22,0,,0,
KSFO,1988-01-01,NCDC-EstDew-EstWind,47,36,41.5,23.5,0,,0,
KSFO,1988-01-02,NCDC-EstDew-EstWind,47,42,44.5,20.5,0,,0,
KSFO,1988-01-03,NCDC-EstDew-EstWind,53,44,48.5,16.5,0,,0,
KSFO,1988-01-04,NCDC-EstDew-EstWind,51,48,49.5,15.5,0,,0,
KSFO,1988-01-05,NCDC-EstDew-EstWind,58,44,51,14,0,,0,
KSFO,1988-01-06,NCDC-EstDew-EstWind,53,41,47,18,0,,0,
KSFO,1988-01-07,NCDC-EstDew-EstWind,57,39,48,17,0,,0,
KSFO,1988-01-08,NCDC-EstDew-EstWind,56,46,51,14,0,,0,
KSFO,1988-01-09,NCDC-EstDew-EstWind,56,50,53,12,0,,0,
KSFO,1988-01-10,NCDC-EstDew-EstWind,58,50,54,11,0,,0,
KSFO,1988-01-11,NCDC-EstDew-EstWind,54,43,48.5,16.5,0,,0,
KSFO,1988-01-12,NCDC-EstDew-EstWind,56,38,47,18,0,,0,
KSFO,1988-01-13,NCDC-EstDew-EstWind,53,40,46.5,18.5,0,,0,
KSFO,1988-01-14,NCDC-EstDew-EstWind,60,44,52,13,0,,0,
KSFO,1988-01-15,NCDC-EstDew-EstWind,56,46,51,14,0,,0,
KSFO,1988-01-16,NCDC-EstDew-EstWind,56,49,52.5,12.5,0,,0,
KSFO,1988-01-17,NCDC-EstDew-EstWind,50,46,48,17,0,,0,
KSFO,1988-01-18,NCDC-EstDew-EstWind,56,46,51,14,0,,0,
KSFO,1988-01-19,NCDC-EstDew-EstWind,58,42,50,15,0,,0,
KSFO,1988-01-20,NCDC-EstDew-EstWind,57,38,47.5,17.5,0,,0,
KSFO,1988-01-21,NCDC-EstDew-EstWind,61,38,49.5,15.5,0,,0,
KSFO,1988-01-22,NCDC-EstDew-EstWind,65,48,56.5,8.5,0,,0,
KSFO,1988-01-23,NCDC-EstDew-EstWind,63,43,53,12,0,,0,
KSFO,1988-01-24,NCDC-EstDew-EstWind,69,45,57,8,0,,0,
KSFO,1988-01-25,NCDC-EstDew-EstWind,66,45,55.5,9.5,0,,0,
KSFO,1988-01-26,NCDC-EstDew-EstWind,62,47,54.5,10.5,0,,0,
KSFO,1988-01-27,NCDC-EstDew-EstWind,62,46,54,11,0,,0,
KSFO,1988-01-28,NCDC-EstDew-EstWind,60,51,55.5,9.5,0,,0,
KSFO,1988-01-29,NCDC-EstDew-EstWind,57,50,53.5,11.5,0,,0,
KSFO,1988-01-30,NCDC-EstDew-EstWind,55,42,48.5,16.5,0,,0,
KSFO,1988-01-31,NCDC-EstDew-EstWind,56,39,47.5,17.5,0,,0,
KSFO,1988-02-01,NCDC-EstDew-EstWind,53,41,47,18,0,,0,
KSFO,1988-02-02,NCDC-EstDew-EstWind,56,36,46,19,0,,0,
KSFO,1988-02-03,NCDC-EstDew-EstWind,58,37,47.5,17.5,0,,0,
KSFO,1988-02-04,NCDC-EstDew-EstWind,61,38,49.5,15.5,0,,0,
KSFO,1988-02-05,NCDC-EstDew-EstWind,63,39,51,14,0,,0,
KSFO,1988-02-06,NCDC-EstDew-EstWind,62,40,51,14,0,,0,
KSFO,1988-02-07,NCDC-EstDew-EstWind,61,41,51,14,0,,0,
KSFO,1988-02-08,NCDC-EstDew-EstWind,64,43,53.5,11.5,0,,0,
KSFO,1988-02-09,NCDC-EstDew-EstWind,62,45,53.5,11.5,0,,0,
KSFO,1988-02-10,NCDC-EstDew-EstWind,71,46,58.5,6.5,0,,0,
KSFO,1988-02-11,NCDC-EstDew-EstWind,74,53,63.5,1.5,0,,0,
KSFO,1988-02-12,NCDC-EstDew-EstWind,69,47,58,7,0,,0,
KSFO,1988-02-13,NCDC-EstDew-EstWind,67,46,56.5,8.5,0,,0,
KSFO,1988-02-14,NCDC-EstDew-EstWind,70,44,57,8,0,,0,
